sample_id,run_tag,frame_idx,track_id,class_name,status,crop_path,crop_width,crop_height,lane_id,source
20260409_043053_f792_t85,20260409_043053,792,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f792_t85.jpg,46,41,,candidate_normal
20260409_043053_f793_t93,20260409_043053,793,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f793_t93.jpg,43,43,,candidate_normal
20260409_043053_f793_t85,20260409_043053,793,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f793_t85.jpg,46,41,,candidate_normal
20260409_043053_f794_t93,20260409_043053,794,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f794_t93.jpg,43,43,,candidate_normal
20260409_043053_f794_t85,20260409_043053,794,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f794_t85.jpg,47,42,,candidate_normal
20260409_043053_f795_t93,20260409_043053,795,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f795_t93.jpg,44,44,,candidate_normal
20260409_043053_f796_t93,20260409_043053,796,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f796_t93.jpg,44,43,,candidate_normal
20260409_043053_f796_t85,20260409_043053,796,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f796_t85.jpg,43,40,,candidate_normal
20260409_043053_f797_t93,20260409_043053,797,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f797_t93.jpg,44,43,,candidate_normal
20260409_043053_f797_t85,20260409_043053,797,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f797_t85.jpg,43,39,,candidate_normal
20260409_043053_f798_t93,20260409_043053,798,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f798_t93.jpg,44,44,,candidate_normal
20260409_043053_f799_t93,20260409_043053,799,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f799_t93.jpg,44,43,,candidate_normal
20260409_043053_f800_t93,20260409_043053,800,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f800_t93.jpg,44,44,,candidate_normal
20260409_043053_f801_t93,20260409_043053,801,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f801_t93.jpg,44,44,,candidate_normal
20260409_043053_f801_t85,20260409_043053,801,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f801_t85.jpg,48,43,,candidate_normal
20260409_043053_f802_t93,20260409_043053,802,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f802_t93.jpg,44,43,,candidate_normal
20260409_043053_f803_t93,20260409_043053,803,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f803_t93.jpg,44,44,,candidate_normal
20260409_043053_f804_t93,20260409_043053,804,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f804_t93.jpg,44,44,,candidate_normal
20260409_043053_f804_t85,20260409_043053,804,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f804_t85.jpg,46,41,,candidate_normal
20260409_043053_f805_t93,20260409_043053,805,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f805_t93.jpg,45,44,,candidate_normal
20260409_043053_f805_t85,20260409_043053,805,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f805_t85.jpg,45,41,,candidate_normal
20260409_043053_f806_t93,20260409_043053,806,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f806_t93.jpg,44,44,,candidate_normal
20260409_043053_f807_t93,20260409_043053,807,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f807_t93.jpg,45,44,,candidate_normal
20260409_043053_f807_t85,20260409_043053,807,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f807_t85.jpg,46,42,,candidate_normal
20260409_043053_f808_t93,20260409_043053,808,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f808_t93.jpg,46,45,,candidate_normal
20260409_043053_f809_t93,20260409_043053,809,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f809_t93.jpg,46,45,,candidate_normal
20260409_043053_f810_t93,20260409_043053,810,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f810_t93.jpg,46,45,,candidate_normal
20260409_043053_f810_t85,20260409_043053,810,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f810_t85.jpg,44,40,,candidate_normal
20260409_043053_f811_t93,20260409_043053,811,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f811_t93.jpg,46,45,,candidate_normal
20260409_043053_f811_t85,20260409_043053,811,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f811_t85.jpg,44,40,,candidate_normal
20260409_043053_f812_t93,20260409_043053,812,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f812_t93.jpg,47,45,,candidate_normal
20260409_043053_f813_t93,20260409_043053,813,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f813_t93.jpg,47,46,,candidate_normal
20260409_043053_f814_t93,20260409_043053,814,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f814_t93.jpg,47,46,,candidate_normal
20260409_043053_f814_t85,20260409_043053,814,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f814_t85.jpg,44,40,,candidate_normal
20260409_043053_f815_t93,20260409_043053,815,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f815_t93.jpg,47,46,,candidate_normal
20260409_043053_f815_t85,20260409_043053,815,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f815_t85.jpg,44,40,,candidate_normal
20260409_043053_f816_t93,20260409_043053,816,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f816_t93.jpg,47,45,,candidate_normal
20260409_043053_f817_t93,20260409_043053,817,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f817_t93.jpg,48,46,,candidate_normal
20260409_043053_f818_t93,20260409_043053,818,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f818_t93.jpg,47,46,,candidate_normal
20260409_043053_f819_t93,20260409_043053,819,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f819_t93.jpg,47,46,,candidate_normal
20260409_043053_f820_t93,20260409_043053,820,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f820_t93.jpg,47,46,,candidate_normal
20260409_043053_f821_t93,20260409_043053,821,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f821_t93.jpg,47,46,,candidate_normal
20260409_043053_f822_t93,20260409_043053,822,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f822_t93.jpg,48,46,,candidate_normal
20260409_043053_f823_t93,20260409_043053,823,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f823_t93.jpg,48,47,,candidate_normal
20260409_043053_f824_t93,20260409_043053,824,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f824_t93.jpg,48,47,,candidate_normal
20260409_043053_f825_t93,20260409_043053,825,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f825_t93.jpg,48,47,,candidate_normal
20260409_043053_f826_t93,20260409_043053,826,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f826_t93.jpg,48,47,,candidate_normal
20260409_043053_f827_t93,20260409_043053,827,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f827_t93.jpg,49,48,,candidate_normal
20260409_043053_f827_t89,20260409_043053,827,89,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f827_t89.jpg,67,69,,candidate_normal
20260409_043053_f827_t85,20260409_043053,827,85,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f827_t85.jpg,43,39,,candidate_normal
20260409_043053_f828_t93,20260409_043053,828,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f828_t93.jpg,49,48,,candidate_normal
20260409_043053_f828_t89,20260409_043053,828,89,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f828_t89.jpg,67,69,,candidate_normal
20260409_043053_f829_t93,20260409_043053,829,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f829_t93.jpg,48,48,,candidate_normal
20260409_043053_f830_t93,20260409_043053,830,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f830_t93.jpg,48,48,,candidate_normal
20260409_043053_f831_t93,20260409_043053,831,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f831_t93.jpg,49,48,,candidate_normal
20260409_043053_f832_t93,20260409_043053,832,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f832_t93.jpg,49,48,,candidate_normal
20260409_043053_f832_t99,20260409_043053,832,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f832_t99.jpg,132,55,,candidate_normal
20260409_043053_f833_t93,20260409_043053,833,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f833_t93.jpg,49,49,,candidate_normal
20260409_043053_f833_t99,20260409_043053,833,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f833_t99.jpg,156,65,,candidate_normal
20260409_043053_f834_t93,20260409_043053,834,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f834_t93.jpg,50,49,,candidate_normal
20260409_043053_f834_t99,20260409_043053,834,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f834_t99.jpg,173,72,,candidate_normal
20260409_043053_f835_t93,20260409_043053,835,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f835_t93.jpg,50,49,,candidate_normal
20260409_043053_f835_t99,20260409_043053,835,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f835_t99.jpg,184,84,,candidate_normal
20260409_043053_f836_t93,20260409_043053,836,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f836_t93.jpg,50,49,,candidate_normal
20260409_043053_f836_t99,20260409_043053,836,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f836_t99.jpg,185,89,,candidate_normal
20260409_043053_f837_t93,20260409_043053,837,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f837_t93.jpg,50,49,,candidate_normal
20260409_043053_f837_t99,20260409_043053,837,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f837_t99.jpg,179,94,,candidate_normal
20260409_043053_f838_t93,20260409_043053,838,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f838_t93.jpg,50,49,,candidate_normal
20260409_043053_f838_t99,20260409_043053,838,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f838_t99.jpg,174,94,,candidate_normal
20260409_043053_f839_t93,20260409_043053,839,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f839_t93.jpg,51,50,,candidate_normal
20260409_043053_f839_t99,20260409_043053,839,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f839_t99.jpg,157,88,,candidate_normal
20260409_043053_f840_t93,20260409_043053,840,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f840_t93.jpg,51,50,,candidate_normal
20260409_043053_f840_t99,20260409_043053,840,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f840_t99.jpg,148,85,fast_lane_1,candidate_normal
20260409_043053_f841_t93,20260409_043053,841,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f841_t93.jpg,50,49,,candidate_normal
20260409_043053_f841_t99,20260409_043053,841,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f841_t99.jpg,136,81,fast_lane_1,candidate_normal
20260409_043053_f842_t93,20260409_043053,842,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f842_t93.jpg,50,49,,candidate_normal
20260409_043053_f842_t99,20260409_043053,842,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f842_t99.jpg,129,79,fast_lane_1,candidate_normal
20260409_043053_f843_t93,20260409_043053,843,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f843_t93.jpg,51,50,,candidate_normal
20260409_043053_f843_t99,20260409_043053,843,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f843_t99.jpg,127,80,fast_lane_1,candidate_normal
20260409_043053_f844_t93,20260409_043053,844,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f844_t93.jpg,52,50,,candidate_normal
20260409_043053_f844_t99,20260409_043053,844,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f844_t99.jpg,118,77,fast_lane_1,candidate_normal
20260409_043053_f845_t93,20260409_043053,845,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f845_t93.jpg,52,51,,candidate_normal
20260409_043053_f845_t99,20260409_043053,845,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f845_t99.jpg,110,74,fast_lane_1,candidate_normal
20260409_043053_f846_t93,20260409_043053,846,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f846_t93.jpg,53,51,,candidate_normal
20260409_043053_f846_t99,20260409_043053,846,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f846_t99.jpg,103,72,fast_lane_1,candidate_normal
20260409_043053_f847_t93,20260409_043053,847,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f847_t93.jpg,54,52,,candidate_normal
20260409_043053_f847_t99,20260409_043053,847,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f847_t99.jpg,101,71,fast_lane_1,candidate_normal
20260409_043053_f848_t93,20260409_043053,848,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f848_t93.jpg,54,52,,candidate_normal
20260409_043053_f848_t99,20260409_043053,848,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f848_t99.jpg,96,70,fast_lane_1,candidate_normal
20260409_043053_f849_t93,20260409_043053,849,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f849_t93.jpg,55,53,,candidate_normal
20260409_043053_f849_t99,20260409_043053,849,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f849_t99.jpg,92,68,fast_lane_1,candidate_normal
20260409_043053_f850_t93,20260409_043053,850,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f850_t93.jpg,55,54,,candidate_normal
20260409_043053_f850_t99,20260409_043053,850,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f850_t99.jpg,95,71,fast_lane_1,candidate_normal
20260409_043053_f851_t93,20260409_043053,851,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f851_t93.jpg,55,53,,candidate_normal
20260409_043053_f851_t99,20260409_043053,851,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f851_t99.jpg,92,70,fast_lane_1,candidate_normal
20260409_043053_f852_t93,20260409_043053,852,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f852_t93.jpg,56,55,,candidate_normal
20260409_043053_f852_t99,20260409_043053,852,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f852_t99.jpg,86,68,fast_lane_1,candidate_normal
20260409_043053_f853_t93,20260409_043053,853,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f853_t93.jpg,57,54,,candidate_normal
20260409_043053_f853_t99,20260409_043053,853,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f853_t99.jpg,83,65,fast_lane_1,candidate_normal
20260409_043053_f854_t93,20260409_043053,854,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f854_t93.jpg,56,54,,candidate_normal
20260409_043053_f854_t99,20260409_043053,854,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f854_t99.jpg,80,64,fast_lane_1,candidate_normal
20260409_043053_f855_t93,20260409_043053,855,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f855_t93.jpg,56,54,,candidate_normal
20260409_043053_f855_t99,20260409_043053,855,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f855_t99.jpg,77,63,fast_lane_1,candidate_normal
20260409_043053_f856_t93,20260409_043053,856,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f856_t93.jpg,56,54,,candidate_normal
20260409_043053_f856_t99,20260409_043053,856,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f856_t99.jpg,75,62,fast_lane_1,candidate_normal
20260409_043053_f857_t93,20260409_043053,857,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f857_t93.jpg,57,55,,candidate_normal
20260409_043053_f857_t99,20260409_043053,857,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f857_t99.jpg,72,61,fast_lane_1,candidate_normal
20260409_043053_f858_t93,20260409_043053,858,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f858_t93.jpg,58,55,,candidate_normal
20260409_043053_f858_t99,20260409_043053,858,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f858_t99.jpg,71,59,fast_lane_1,candidate_normal
20260409_043053_f859_t93,20260409_043053,859,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f859_t93.jpg,58,56,,candidate_normal
20260409_043053_f859_t99,20260409_043053,859,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f859_t99.jpg,70,60,fast_lane_1,candidate_normal
20260409_043053_f860_t93,20260409_043053,860,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f860_t93.jpg,59,57,,candidate_normal
20260409_043053_f860_t99,20260409_043053,860,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f860_t99.jpg,70,60,fast_lane_1,candidate_normal
20260409_043053_f861_t93,20260409_043053,861,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f861_t93.jpg,58,56,,candidate_normal
20260409_043053_f861_t99,20260409_043053,861,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f861_t99.jpg,70,60,fast_lane_1,candidate_normal
20260409_043053_f862_t93,20260409_043053,862,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f862_t93.jpg,60,57,,candidate_normal
20260409_043053_f862_t99,20260409_043053,862,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f862_t99.jpg,68,59,fast_lane_1,candidate_normal
20260409_043053_f863_t93,20260409_043053,863,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f863_t93.jpg,60,57,,candidate_normal
20260409_043053_f863_t99,20260409_043053,863,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f863_t99.jpg,67,59,fast_lane_1,candidate_normal
20260409_043053_f864_t93,20260409_043053,864,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f864_t93.jpg,60,58,,candidate_normal
20260409_043053_f864_t99,20260409_043053,864,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f864_t99.jpg,65,57,fast_lane_1,candidate_normal
20260409_043053_f865_t93,20260409_043053,865,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f865_t93.jpg,61,58,,candidate_normal
20260409_043053_f865_t99,20260409_043053,865,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f865_t99.jpg,64,57,fast_lane_1,candidate_normal
20260409_043053_f866_t93,20260409_043053,866,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f866_t93.jpg,62,59,,candidate_normal
20260409_043053_f866_t99,20260409_043053,866,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f866_t99.jpg,63,55,fast_lane_1,candidate_normal
20260409_043053_f867_t93,20260409_043053,867,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f867_t93.jpg,63,60,,candidate_normal
20260409_043053_f867_t99,20260409_043053,867,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f867_t99.jpg,62,55,fast_lane_1,candidate_normal
20260409_043053_f868_t93,20260409_043053,868,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f868_t93.jpg,64,62,,candidate_normal
20260409_043053_f868_t99,20260409_043053,868,99,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f868_t99.jpg,61,55,fast_lane_1,candidate_normal
20260409_043053_f869_t93,20260409_043053,869,93,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f869_t93.jpg,65,62,,candidate_normal
