sample_id,image_path,class_name,class_group,label,source_type,source_run,event_id,track_id,frame_idx,notes
anomaly_0139_evt_20260416_023145_5883_appearance_anomaly_44349,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5883_appearance_anomaly_44349.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5883_appearance_anomaly_44349,5883,44349,predicted_appearance_anomaly
anomaly_0140_evt_20260416_023145_10037_appearance_anomaly_75646,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10037_appearance_anomaly_75646.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10037_appearance_anomaly_75646,10037,75646,predicted_appearance_anomaly
anomaly_0141_evt_20260406_233816_3440_wrong_way_32280,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3440_wrong_way_32280.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3440_wrong_way_32280,3440,32280,predicted_wrong_way
anomaly_0142_evt_20260407_002145_13589_lane_violation_121020,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_13589_lane_violation_121020.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_13589_lane_violation_121020,13589,121020,predicted_lane_violation
anomaly_0143_evt_20260416_023145_1682_appearance_anomaly_13695,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1682_appearance_anomaly_13695.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1682_appearance_anomaly_13695,1682,13695,predicted_appearance_anomaly
anomaly_0144_evt_20260416_023145_4866_appearance_anomaly_36299,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_4866_appearance_anomaly_36299.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_4866_appearance_anomaly_36299,4866,36299,predicted_appearance_anomaly
anomaly_0145_evt_20260416_023145_10028_appearance_anomaly_75681,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10028_appearance_anomaly_75681.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10028_appearance_anomaly_75681,10028,75681,predicted_appearance_anomaly
anomaly_0146_evt_20260416_023145_11708_lane_violation_88813,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_11708_lane_violation_88813.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_11708_lane_violation_88813,11708,88813,predicted_lane_violation
anomaly_0147_evt_20260416_023145_14433_appearance_anomaly_114101,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_14433_appearance_anomaly_114101.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_14433_appearance_anomaly_114101,14433,114101,predicted_appearance_anomaly
anomaly_0148_evt_20260416_023145_13180_appearance_anomaly_101180,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_13180_appearance_anomaly_101180.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_13180_appearance_anomaly_101180,13180,101180,predicted_appearance_anomaly
anomaly_0149_evt_20260416_023145_345_appearance_anomaly_3558,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_345_appearance_anomaly_3558.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_345_appearance_anomaly_3558,345,3558,predicted_appearance_anomaly
anomaly_0150_evt_20260416_023145_14083_appearance_anomaly_110101,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_14083_appearance_anomaly_110101.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_14083_appearance_anomaly_110101,14083,110101,predicted_appearance_anomaly
anomaly_0151_evt_20260416_023145_1371_appearance_anomaly_10687,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1371_appearance_anomaly_10687.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1371_appearance_anomaly_10687,1371,10687,predicted_appearance_anomaly
anomaly_0152_evt_20260416_023145_12647_appearance_anomaly_96327,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12647_appearance_anomaly_96327.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12647_appearance_anomaly_96327,12647,96327,predicted_appearance_anomaly
anomaly_0153_evt_20260416_023145_9300_appearance_anomaly_68792,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_9300_appearance_anomaly_68792.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_9300_appearance_anomaly_68792,9300,68792,predicted_appearance_anomaly
anomaly_0154_evt_20260416_023145_15923_appearance_anomaly_127547,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_15923_appearance_anomaly_127547.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_15923_appearance_anomaly_127547,15923,127547,predicted_appearance_anomaly
anomaly_0155_evt_20260416_023145_10923_appearance_anomaly_82590,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10923_appearance_anomaly_82590.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10923_appearance_anomaly_82590,10923,82590,predicted_appearance_anomaly
anomaly_0156_evt_20260416_023145_11511_appearance_anomaly_87304,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_11511_appearance_anomaly_87304.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_11511_appearance_anomaly_87304,11511,87304,predicted_appearance_anomaly
anomaly_0157_evt_20260416_023145_6088_appearance_anomaly_45547,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6088_appearance_anomaly_45547.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6088_appearance_anomaly_45547,6088,45547,predicted_appearance_anomaly
anomaly_0158_evt_20260406_233816_3094_sudden_stop_28162,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3094_sudden_stop_28162.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3094_sudden_stop_28162,3094,28162,predicted_sudden_stop
anomaly_0159_evt_20260416_023145_9857_appearance_anomaly_73798,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_9857_appearance_anomaly_73798.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_9857_appearance_anomaly_73798,9857,73798,predicted_appearance_anomaly
anomaly_0160_evt_20260406_233816_4718_lane_violation_41863,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_4718_lane_violation_41863.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_4718_lane_violation_41863,4718,41863,predicted_lane_violation
anomaly_0161_evt_20260407_002145_685_stopped_vehicle_7248,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_685_stopped_vehicle_7248.jpg,Car,car,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_685_stopped_vehicle_7248,685,7248,predicted_stopped_vehicle
anomaly_0162_evt_20260415_213755_164_appearance_anomaly_1596,D:\school\uni\sem 6\cv\traffic\runs\20260415_213755\crops\evt_20260415_213755_164_appearance_anomaly_1596.jpg,Truck,truck,appearance_anomaly,event_crop,20260415_213755,evt_20260415_213755_164_appearance_anomaly_1596,164,1596,predicted_appearance_anomaly
anomaly_0163_evt_20260416_023145_6852_appearance_anomaly_50389,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6852_appearance_anomaly_50389.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6852_appearance_anomaly_50389,6852,50389,predicted_appearance_anomaly
anomaly_0164_evt_20260407_002145_6122_lane_violation_52809,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_6122_lane_violation_52809.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_6122_lane_violation_52809,6122,52809,predicted_lane_violation
anomaly_0165_evt_20260416_023145_10716_appearance_anomaly_81203,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10716_appearance_anomaly_81203.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10716_appearance_anomaly_81203,10716,81203,predicted_appearance_anomaly
anomaly_0166_evt_20260416_023145_5923_appearance_anomaly_44522,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5923_appearance_anomaly_44522.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5923_appearance_anomaly_44522,5923,44522,predicted_appearance_anomaly
anomaly_0167_evt_20260416_023145_12361_appearance_anomaly_93654,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12361_appearance_anomaly_93654.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12361_appearance_anomaly_93654,12361,93654,predicted_appearance_anomaly
anomaly_0168_evt_20260416_023145_5774_appearance_anomaly_43490,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5774_appearance_anomaly_43490.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5774_appearance_anomaly_43490,5774,43490,predicted_appearance_anomaly
anomaly_0169_evt_20260406_233816_732_sudden_stop_7687,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_732_sudden_stop_7687.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_732_sudden_stop_7687,732,7687,predicted_sudden_stop
anomaly_0170_evt_20260407_002145_13630_lane_violation_121723,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_13630_lane_violation_121723.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_13630_lane_violation_121723,13630,121723,predicted_lane_violation
anomaly_0171_evt_20260416_023145_11445_appearance_anomaly_86692,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_11445_appearance_anomaly_86692.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_11445_appearance_anomaly_86692,11445,86692,predicted_appearance_anomaly
anomaly_0172_evt_20260416_023145_5957_appearance_anomaly_44779,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5957_appearance_anomaly_44779.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5957_appearance_anomaly_44779,5957,44779,predicted_appearance_anomaly
anomaly_0173_evt_20260406_233816_3219_stopped_vehicle_30022,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3219_stopped_vehicle_30022.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3219_stopped_vehicle_30022,3219,30022,predicted_stopped_vehicle
anomaly_0174_evt_20260416_023145_16951_appearance_anomaly_135505,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_16951_appearance_anomaly_135505.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_16951_appearance_anomaly_135505,16951,135505,predicted_appearance_anomaly
anomaly_0175_evt_20260415_213755_254_appearance_anomaly_2672,D:\school\uni\sem 6\cv\traffic\runs\20260415_213755\crops\evt_20260415_213755_254_appearance_anomaly_2672.jpg,Truck,truck,appearance_anomaly,event_crop,20260415_213755,evt_20260415_213755_254_appearance_anomaly_2672,254,2672,predicted_appearance_anomaly
anomaly_0176_evt_20260415_213755_238_appearance_anomaly_2627,D:\school\uni\sem 6\cv\traffic\runs\20260415_213755\crops\evt_20260415_213755_238_appearance_anomaly_2627.jpg,Truck,truck,appearance_anomaly,event_crop,20260415_213755,evt_20260415_213755_238_appearance_anomaly_2627,238,2627,predicted_appearance_anomaly
anomaly_0177_evt_20260416_023145_16787_appearance_anomaly_133839,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_16787_appearance_anomaly_133839.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_16787_appearance_anomaly_133839,16787,133839,predicted_appearance_anomaly
anomaly_0178_evt_20260416_023145_9824_appearance_anomaly_73462,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_9824_appearance_anomaly_73462.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_9824_appearance_anomaly_73462,9824,73462,predicted_appearance_anomaly
anomaly_0179_evt_20260416_023145_6548_appearance_anomaly_48398,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6548_appearance_anomaly_48398.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6548_appearance_anomaly_48398,6548,48398,predicted_appearance_anomaly
anomaly_0180_evt_20260407_002145_7118_lane_violation_59940,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_7118_lane_violation_59940.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_7118_lane_violation_59940,7118,59940,predicted_lane_violation
anomaly_0181_evt_20260416_023145_4788_appearance_anomaly_35831,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_4788_appearance_anomaly_35831.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_4788_appearance_anomaly_35831,4788,35831,predicted_appearance_anomaly
anomaly_0182_evt_20260411_035325_15_appearance_anomaly_276,D:\school\uni\sem 6\cv\traffic\runs\20260411_035325\crops\evt_20260411_035325_15_appearance_anomaly_276.jpg,Truck,truck,appearance_anomaly,event_crop,20260411_035325,evt_20260411_035325_15_appearance_anomaly_276,15,276,predicted_appearance_anomaly
anomaly_0183_evt_20260411_035325_62_appearance_anomaly_697,D:\school\uni\sem 6\cv\traffic\runs\20260411_035325\crops\evt_20260411_035325_62_appearance_anomaly_697.jpg,Car,car,appearance_anomaly,event_crop,20260411_035325,evt_20260411_035325_62_appearance_anomaly_697,62,697,predicted_appearance_anomaly
anomaly_0184_evt_20260416_023145_13663_appearance_anomaly_105526,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_13663_appearance_anomaly_105526.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_13663_appearance_anomaly_105526,13663,105526,predicted_appearance_anomaly
anomaly_0185_evt_20260416_023145_5869_appearance_anomaly_44208,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5869_appearance_anomaly_44208.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5869_appearance_anomaly_44208,5869,44208,predicted_appearance_anomaly
anomaly_0186_evt_20260407_002145_10775_lane_violation_91286,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_10775_lane_violation_91286.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_10775_lane_violation_91286,10775,91286,predicted_lane_violation
anomaly_0187_evt_20260415_213755_237_appearance_anomaly_2778,D:\school\uni\sem 6\cv\traffic\runs\20260415_213755\crops\evt_20260415_213755_237_appearance_anomaly_2778.jpg,Truck,truck,appearance_anomaly,event_crop,20260415_213755,evt_20260415_213755_237_appearance_anomaly_2778,237,2778,predicted_appearance_anomaly
anomaly_0188_evt_20260416_023145_13052_appearance_anomaly_99876,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_13052_appearance_anomaly_99876.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_13052_appearance_anomaly_99876,13052,99876,predicted_appearance_anomaly
anomaly_0189_evt_20260416_023145_6483_appearance_anomaly_48062,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6483_appearance_anomaly_48062.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6483_appearance_anomaly_48062,6483,48062,predicted_appearance_anomaly
anomaly_0190_evt_20260422_020515_76_appearance_anomaly_941,D:\school\uni\sem 6\cv\traffic\runs\20260422_020515\crops\evt_20260422_020515_76_appearance_anomaly_941.jpg,Truck,truck,appearance_anomaly,event_crop,20260422_020515,evt_20260422_020515_76_appearance_anomaly_941,76,941,predicted_appearance_anomaly
anomaly_0191_evt_20260416_023145_259_appearance_anomaly_2876,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_259_appearance_anomaly_2876.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_259_appearance_anomaly_2876,259,2876,predicted_appearance_anomaly
anomaly_0192_evt_20260406_233816_5649_lane_violation_49093,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5649_lane_violation_49093.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5649_lane_violation_49093,5649,49093,predicted_lane_violation
anomaly_0193_evt_20260416_023145_14758_appearance_anomaly_117747,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_14758_appearance_anomaly_117747.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_14758_appearance_anomaly_117747,14758,117747,predicted_appearance_anomaly
anomaly_0194_evt_20260416_023145_6789_appearance_anomaly_50193,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6789_appearance_anomaly_50193.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6789_appearance_anomaly_50193,6789,50193,predicted_appearance_anomaly
anomaly_0195_evt_20260411_035325_14_appearance_anomaly_184,D:\school\uni\sem 6\cv\traffic\runs\20260411_035325\crops\evt_20260411_035325_14_appearance_anomaly_184.jpg,Truck,truck,appearance_anomaly,event_crop,20260411_035325,evt_20260411_035325_14_appearance_anomaly_184,14,184,predicted_appearance_anomaly
anomaly_0196_evt_20260416_023145_5672_appearance_anomaly_42830,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5672_appearance_anomaly_42830.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5672_appearance_anomaly_42830,5672,42830,predicted_appearance_anomaly
anomaly_0197_evt_20260406_233816_1943_wrong_way_18370,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_1943_wrong_way_18370.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_1943_wrong_way_18370,1943,18370,predicted_wrong_way
anomaly_0198_evt_20260407_002145_13992_lane_violation_125034,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_13992_lane_violation_125034.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_13992_lane_violation_125034,13992,125034,predicted_lane_violation
anomaly_0199_evt_20260416_023145_14126_appearance_anomaly_110553,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_14126_appearance_anomaly_110553.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_14126_appearance_anomaly_110553,14126,110553,predicted_appearance_anomaly
anomaly_0200_evt_20260406_233816_4086_wrong_way_37022,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_4086_wrong_way_37022.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_4086_wrong_way_37022,4086,37022,predicted_wrong_way
anomaly_0201_evt_20260416_023145_1165_appearance_anomaly_9078,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1165_appearance_anomaly_9078.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1165_appearance_anomaly_9078,1165,9078,predicted_appearance_anomaly
anomaly_0202_evt_20260416_023145_15714_appearance_anomaly_126419,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_15714_appearance_anomaly_126419.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_15714_appearance_anomaly_126419,15714,126419,predicted_appearance_anomaly
anomaly_0203_evt_20260416_023145_8751_appearance_anomaly_64424,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_8751_appearance_anomaly_64424.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_8751_appearance_anomaly_64424,8751,64424,predicted_appearance_anomaly
anomaly_0204_evt_20260416_023145_5913_appearance_anomaly_44496,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5913_appearance_anomaly_44496.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5913_appearance_anomaly_44496,5913,44496,predicted_appearance_anomaly
anomaly_0205_evt_20260416_023145_7972_lane_violation_58022,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_7972_lane_violation_58022.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_7972_lane_violation_58022,7972,58022,predicted_lane_violation
anomaly_0206_evt_20260416_023145_12671_appearance_anomaly_96820,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12671_appearance_anomaly_96820.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12671_appearance_anomaly_96820,12671,96820,predicted_appearance_anomaly
anomaly_0207_evt_20260416_023145_1108_appearance_anomaly_8786,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1108_appearance_anomaly_8786.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1108_appearance_anomaly_8786,1108,8786,predicted_appearance_anomaly
anomaly_0208_evt_20260416_023145_418_appearance_anomaly_4383,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_418_appearance_anomaly_4383.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_418_appearance_anomaly_4383,418,4383,predicted_appearance_anomaly
anomaly_0209_evt_20260406_233816_3098_sudden_stop_28189,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3098_sudden_stop_28189.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3098_sudden_stop_28189,3098,28189,predicted_sudden_stop
anomaly_0210_evt_20260416_023145_5913_appearance_anomaly_44480,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5913_appearance_anomaly_44480.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5913_appearance_anomaly_44480,5913,44480,predicted_appearance_anomaly
anomaly_0211_evt_20260416_023145_15462_appearance_anomaly_124472,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_15462_appearance_anomaly_124472.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_15462_appearance_anomaly_124472,15462,124472,predicted_appearance_anomaly
anomaly_0212_evt_20260416_023145_10256_appearance_anomaly_77311,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10256_appearance_anomaly_77311.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10256_appearance_anomaly_77311,10256,77311,predicted_appearance_anomaly
anomaly_0213_evt_20260406_233816_3654_wrong_way_33992,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3654_wrong_way_33992.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3654_wrong_way_33992,3654,33992,predicted_wrong_way
anomaly_0214_evt_20260416_023145_1610_lane_violation_13202,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1610_lane_violation_13202.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1610_lane_violation_13202,1610,13202,predicted_lane_violation
anomaly_0215_evt_20260416_023145_7099_appearance_anomaly_52019,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_7099_appearance_anomaly_52019.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_7099_appearance_anomaly_52019,7099,52019,predicted_appearance_anomaly
anomaly_0216_evt_20260411_035325_15_appearance_anomaly_293,D:\school\uni\sem 6\cv\traffic\runs\20260411_035325\crops\evt_20260411_035325_15_appearance_anomaly_293.jpg,Truck,truck,appearance_anomaly,event_crop,20260411_035325,evt_20260411_035325_15_appearance_anomaly_293,15,293,predicted_appearance_anomaly
anomaly_0217_evt_20260406_233816_3389_wrong_way_31932,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3389_wrong_way_31932.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3389_wrong_way_31932,3389,31932,predicted_wrong_way
anomaly_0218_evt_20260406_233816_5684_lane_violation_49363,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5684_lane_violation_49363.jpg,Bus,bus,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5684_lane_violation_49363,5684,49363,predicted_lane_violation
anomaly_0219_evt_20260416_023145_5857_appearance_anomaly_44100,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5857_appearance_anomaly_44100.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5857_appearance_anomaly_44100,5857,44100,predicted_appearance_anomaly
anomaly_0220_evt_20260416_023145_194_appearance_anomaly_2217,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_194_appearance_anomaly_2217.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_194_appearance_anomaly_2217,194,2217,predicted_appearance_anomaly
anomaly_0221_evt_20260416_023145_13267_appearance_anomaly_101789,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_13267_appearance_anomaly_101789.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_13267_appearance_anomaly_101789,13267,101789,predicted_appearance_anomaly
anomaly_0222_evt_20260415_213755_164_appearance_anomaly_1592,D:\school\uni\sem 6\cv\traffic\runs\20260415_213755\crops\evt_20260415_213755_164_appearance_anomaly_1592.jpg,Truck,truck,appearance_anomaly,event_crop,20260415_213755,evt_20260415_213755_164_appearance_anomaly_1592,164,1592,predicted_appearance_anomaly
anomaly_0223_evt_20260406_233816_2165_wrong_way_20233,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_2165_wrong_way_20233.jpg,Bus,bus,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_2165_wrong_way_20233,2165,20233,predicted_wrong_way
